بازگشایی,کمترین,بیشترین,پایانی,میزان تغییر,درصد تغییر,تاریخ / میلادی,تاریخ / شمسی
"2,399,800,000","2,399,800,000","2,420,100,000","2,420,100,000",70150000,2.99%,2026/09/09,1405/06/18
"2,300,100,000","2,349,950,000","2,350,100,000","2,349,950,000",49900000,2.17%,2026/09/08,1405/06/17
"2,329,900,000","2,289,800,000","2,330,100,000","2,300,050,000",39850000,1.73%,2026/09/07,1405/06/16
"2,379,950,000","2,345,049,059","2,385,100,000","2,339,900,000",35050000,1.5%,2026/09/06,1405/06/15
"2,350,050,000","2,349,800,000","2,375,100,000","2,374,950,000",34850000,1.49%,2026/09/05,1405/06/14
"2,349,850,000","2,339,800,000","2,350,100,000","2,340,100,000",60200000,2.64%,2026/09/03,1405/06/12
"2,229,800,000","2,229,800,000","2,280,100,000","2,279,900,000",64850000,2.93%,2026/09/02,1405/06/11
"2,220,050,000","2,209,800,000","2,220,100,000","2,215,050,000",20050000,0.91%,2026/09/01,1405/06/10
"2,200,100,000","2,194,800,000","2,235,100,000","2,235,100,000",55000000,2.52%,2026/08/31,1405/06/09
"2,174,850,000","2,169,800,000","2,180,100,000","2,180,100,000",20000000,0.93%,2026/08/29,1405/06/07
"2,150,100,000","2,139,800,000","2,160,100,000","2,160,100,000",-,-,2026/08/27,1405/06/05
"2,150,050,000","2,099,800,000","2,160,100,000","2,160,100,000",10000000,0.47%,2026/08/26,1405/06/04
"2,239,900,000","2,129,800,000","2,240,100,000","2,150,100,000",69950000,3.25%,2026/08/25,1405/06/03
"2,230,250,000","2,219,800,000","2,250,400,000","2,220,050,000",39650000,1.82%,2026/08/24,1405/06/02
"2,170,250,000","2,160,100,000","2,190,400,000","2,180,400,000",90200000,4.32%,2026/08/23,1405/06/01
"2,060,200,000","2,045,100,000","2,090,400,000","2,090,200,000",94800000,4.75%,2026/08/22,1405/05/31
"1,995,100,000","1,995,100,000","1,995,400,000","1,995,400,000",15200000,0.77%,2026/08/20,1405/05/29
"1,935,250,000","1,935,100,000","1,980,400,000","1,980,200,000",60100000,3.13%,2026/08/19,1405/05/28
"1,905,200,000","1,905,100,000","1,920,400,000","1,920,100,000",15000000,0.79%,2026/08/18,1405/05/27
"1,900,150,000","1,895,100,000","1,905,400,000","1,905,100,000",15000000,0.79%,2026/08/17,1405/05/26
"1,889,850,000","1,889,800,000","1,890,400,000","1,890,100,000",50000,-,2026/08/16,1405/05/25
"1,924,950,000","1,889,800,000","1,925,100,000","1,890,050,000",4800000,0.25%,2026/08/15,1405/05/24
"1,889,850,000","1,889,800,000","1,900,100,000","1,894,850,000",29800000,1.6%,2026/08/11,1405/05/20
"1,860,400,000","1,855,100,000","1,875,100,000","1,865,050,000",-,-,2026/08/10,1405/05/19
"1,860,400,000","1,855,100,000","1,875,100,000","1,865,050,000",200000,0.01%,2026/08/09,1405/05/18
"1,895,350,000","1,865,100,000","1,895,400,000","1,865,250,000",15050000,0.81%,2026/08/08,1405/05/17
"1,860,100,000","1,850,100,000","1,860,400,000","1,850,200,000",10050000,0.55%,2026/08/06,1405/05/15
"1,850,050,000","1,835,100,000","1,850,400,000","1,840,150,000",9800000,0.53%,2026/08/05,1405/05/14
"1,839,850,000","1,832,800,000","1,850,100,000","1,849,950,000",10050000,0.55%,2026/08/03,1405/05/12
"1,850,050,000","1,819,800,000","1,850,100,000","1,839,900,000",40200000,2.18%,2026/08/02,1405/05/11
"1,884,950,000","1,879,800,000","1,885,100,000","1,880,100,000",-,-,2026/08/01,1405/05/10
"1,875,100,000","1,874,800,000","1,880,100,000","1,880,100,000",250000,0.01%,2026/07/30,1405/05/08
"1,880,100,000","1,819,800,000","1,880,100,000","1,879,850,000",39900000,2.17%,2026/07/29,1405/05/07
"1,849,850,000","1,839,800,000","1,860,100,000","1,839,950,000",15000000,0.82%,2026/07/28,1405/05/06
"1,829,850,000","1,829,800,000","1,855,100,000","1,854,950,000",40050000,2.21%,2026/07/27,1405/05/05
"1,800,050,000","1,799,800,000","1,825,100,000","1,814,900,000",29900000,1.65%,2026/07/26,1405/05/04
"1,860,100,000","1,839,800,000","1,860,100,000","1,844,800,000",40300000,2.18%,2026/07/25,1405/05/03
"1,899,900,000","1,884,800,000","1,900,100,000","1,885,100,000",5000000,0.27%,2026/07/23,1405/05/01
"1,899,800,000","1,874,800,000","1,900,100,000","1,890,100,000",30200000,1.62%,2026/07/22,1405/04/31
"1,829,850,000","1,825,100,000","1,860,100,000","1,859,900,000",29850000,1.63%,2026/07/21,1405/04/30
"1,889,900,000","1,819,800,000","1,890,100,000","1,830,050,000",59750000,3.26%,2026/07/20,1405/04/29
"1,920,050,000","1,886,680,000","1,920,100,000","1,889,800,000",10250000,0.54%,2026/07/19,1405/04/28
"1,899,950,000","1,879,800,000","1,900,100,000","1,900,050,000",50100000,2.71%,2026/07/18,1405/04/27
"1,869,800,000","1,840,000,000","1,870,100,000","1,849,950,000",-,-,2026/07/16,1405/04/25
"1,834,850,000","1,819,800,000","1,865,100,000","1,849,950,000",40100000,2.22%,2026/07/15,1405/04/24
"1,790,100,000","1,789,800,000","1,820,100,000","1,809,850,000",39750000,2.25%,2026/07/14,1405/04/23
"1,779,900,000","1,769,800,000","1,780,000,000","1,770,100,000",10000000,0.56%,2026/07/13,1405/04/22
"1,780,050,000","1,774,800,000","1,785,100,000","1,780,100,000",20000000,1.14%,2026/07/12,1405/04/21
"1,789,950,000","1,759,800,000","1,820,100,000","1,760,100,000",54750000,3.11%,2026/07/11,1405/04/20
"1,820,050,000","1,814,800,000","1,830,100,000","1,814,850,000",5050000,0.28%,2026/07/09,1405/04/18
"1,804,950,000","1,799,800,000","1,810,100,000","1,809,800,000",10000000,0.56%,2026/07/08,1405/04/17
"1,789,800,000","1,789,800,000","1,790,000,000","1,799,800,000",14700000,0.82%,2026/07/07,1405/04/16
"1,781,850,000","1,781,800,000","1,795,100,000","1,785,100,000",3050000,0.17%,2026/07/06,1405/04/15
"1,769,950,000","1,769,800,000","1,785,100,000","1,782,050,000",12250000,0.69%,2026/07/05,1405/04/14
"1,765,050,000","1,764,800,000","1,770,100,000","1,769,800,000",24950000,1.43%,2026/07/02,1405/04/11
"1,715,050,000","1,714,800,000","1,750,100,000","1,744,850,000",30000000,1.75%,2026/07/01,1405/04/10
"1,689,900,000","1,689,800,000","1,715,100,000","1,714,850,000",24800000,1.47%,2026/06/30,1405/04/09
"1,749,800,000","1,689,800,000","1,749,400,000","1,690,050,000",40050000,2.37%,2026/06/29,1405/04/08
"1,699,950,000","1,694,800,000","1,730,100,000","1,730,100,000",70050000,4.22%,2026/06/28,1405/04/07
"1,685,050,000","1,659,800,000","1,685,100,000","1,660,050,000",29950000,1.84%,2026/06/27,1405/04/06
"1,635,050,000","1,629,800,000","1,649,000,000","1,630,100,000",5000000,0.31%,2026/06/23,1405/04/02
"1,630,100,000","1,629,800,000","1,640,100,000","1,635,100,000",300000,0.02%,2026/06/22,1405/04/01
"1,645,100,000","1,619,800,000","1,645,100,000","1,634,800,000",20300000,1.24%,2026/06/21,1405/03/31
"1,650,050,000","1,644,800,000","1,680,100,000","1,655,100,000",50150000,3.12%,2026/06/20,1405/03/30
"1,644,850,000","1,574,800,000","1,645,100,000","1,604,950,000",40150000,2.5%,2026/06/18,1405/03/28
"1,569,950,000","1,569,800,000","1,645,100,000","1,645,100,000",65050000,4.12%,2026/06/17,1405/03/27
"1,650,100,000","1,579,800,000","1,650,100,000","1,580,050,000",90050000,5.7%,2026/06/16,1405/03/26
"1,679,900,000","1,669,800,000","1,680,100,000","1,670,100,000",79850000,4.78%,2026/06/15,1405/03/25
"1,731,100,000","1,714,800,000","1,750,100,000","1,749,950,000",16150000,0.93%,2026/06/14,1405/03/24
"1,779,950,000","1,731,800,000","1,781,100,000","1,733,800,000",86300000,4.98%,2026/06/13,1405/03/23
"1,819,800,000","1,819,800,000","1,820,100,000","1,820,100,000",10000000,0.55%,2026/06/11,1405/03/21
"1,794,800,000","1,789,800,000","1,810,100,000","1,810,100,000",250000,0.01%,2026/06/10,1405/03/20
"1,824,850,000","1,809,800,000","1,825,100,000","1,809,850,000",20050000,1.11%,2026/06/09,1405/03/19
"1,839,850,000","1,819,800,000","1,840,100,000","1,829,900,000",9900000,0.54%,2026/06/08,1405/03/18
"1,809,850,000","1,809,800,000","1,845,100,000","1,839,800,000",29700000,1.64%,2026/06/07,1405/03/17
"1,834,950,000","1,804,800,000","1,835,100,000","1,810,100,000",24950000,1.38%,2026/06/06,1405/03/16
"1,835,050,000","1,829,800,000","1,835,100,000","1,835,050,000",250000,0.01%,2026/06/03,1405/03/13
"1,870,100,000","1,834,800,000","1,870,100,000","1,834,800,000",35100000,1.91%,2026/06/02,1405/03/12
"1,839,900,000","1,824,800,000","1,870,100,000","1,869,900,000",79850000,4.46%,2026/06/01,1405/03/11
"1,790,100,000","1,784,800,000","1,800,100,000","1,790,050,000",9800000,0.55%,2026/05/31,1405/03/10
"1,830,100,000","1,799,800,000","1,830,100,000","1,799,850,000",15100000,0.84%,2026/05/30,1405/03/09
"1,830,050,000","1,814,800,000","1,830,100,000","1,814,950,000",15150000,0.83%,2026/05/28,1405/03/07
"1,845,100,000","1,819,800,000","1,845,100,000","1,830,100,000",9950000,0.54%,2026/05/26,1405/03/05
"1,880,100,000","1,839,800,000","1,890,100,000","1,840,050,000",20200000,1.11%,2026/05/25,1405/03/04
"1,829,900,000","1,819,800,000","1,830,100,000","1,819,850,000",65050000,3.57%,2026/05/24,1405/03/03
"1,909,850,000","1,879,800,000","1,910,100,000","1,884,900,000",40200000,2.13%,2026/05/23,1405/03/02
"1,924,900,000","1,924,800,000","1,925,100,000","1,925,100,000",10000000,0.52%,2026/05/21,1405/02/31
"1,929,950,000","1,914,800,000","1,935,100,000","1,935,100,000",30050000,1.58%,2026/05/20,1405/02/30
"1,904,900,000","1,904,800,000","1,920,100,000","1,905,050,000",-,-,2026/05/19,1405/02/29
"1,924,900,000","1,904,800,000","1,930,100,000","1,905,050,000",34800000,1.83%,2026/05/18,1405/02/28
"1,939,800,000","1,924,800,000","1,950,100,000","1,939,850,000",100000,0.01%,2026/05/17,1405/02/27
"1,954,850,000","1,939,800,000","1,955,100,000","1,939,950,000",24900000,1.28%,2026/05/16,1405/02/26
"1,960,050,000","1,959,800,000","1,975,100,000","1,964,850,000",9950000,0.51%,2026/05/14,1405/02/24
"1,979,900,000","1,954,800,000","1,980,100,000","1,954,900,000",10150000,0.52%,2026/05/13,1405/02/23
"2,010,050,000","1,959,800,000","2,010,100,000","1,965,050,000",24900000,1.27%,2026/05/12,1405/02/22
"1,979,800,000","1,969,800,000","1,990,100,000","1,989,950,000",49850000,2.57%,2026/05/11,1405/02/21
"1,959,850,000","1,939,800,000","1,960,100,000","1,940,100,000",14950000,0.77%,2026/05/10,1405/02/20
"1,939,850,000","1,939,800,000","1,980,100,000","1,955,050,000",15100000,0.78%,2026/05/09,1405/02/19
"1,930,050,000","1,929,800,000","1,940,100,000","1,939,950,000",9850000,0.51%,2026/05/07,1405/02/17
"1,940,100,000","1,899,800,000","1,990,100,000","1,930,100,000",9750000,0.51%,2026/05/06,1405/02/16
"2,059,850,000","1,939,800,000","2,060,100,000","1,939,850,000",130200000,6.71%,2026/05/05,1405/02/15
"2,059,950,000","2,059,800,000","2,075,100,000","2,070,050,000",10150000,0.49%,2026/05/04,1405/02/14
"2,059,800,000","2,059,800,000","2,060,100,000","2,059,900,000",200000,0.01%,2026/05/03,1405/02/13
"2,030,100,000","2,029,800,000","2,060,100,000","2,060,100,000",30150000,1.49%,2026/05/02,1405/02/12
"2,000,050,000","1,999,800,000","2,030,100,000","2,029,950,000",29850000,1.49%,2026/04/30,1405/02/10
"2,020,050,000","1,999,800,000","2,020,100,000","2,000,100,000",100000000,5.26%,2026/04/29,1405/02/09
"1,835,050,000","1,834,800,000","1,900,100,000","1,900,100,000",125000000,7.04%,2026/04/28,1405/02/08
"1,760,050,000","1,744,800,000","1,775,100,000","1,775,100,000",15300000,0.87%,2026/04/27,1405/02/07
"1,749,950,000","1,749,800,000","1,770,100,000","1,759,800,000",9750000,0.56%,2026/04/26,1405/02/06
"1,754,800,000","1,749,800,000","1,770,100,000","1,750,050,000",4800000,0.27%,2026/04/25,1405/02/05
"1,769,900,000","1,754,800,000","1,785,100,000","1,754,850,000",15100000,0.86%,2026/04/23,1405/02/03
"1,759,950,000","1,759,800,000","1,775,100,000","1,769,950,000",30000000,1.72%,2026/04/22,1405/02/02
"1,740,050,000","1,729,800,000","1,740,100,000","1,739,950,000",-,-,2026/04/21,1405/02/01
"1,739,900,000","1,739,800,000","1,740,100,000","1,739,950,000",150000,0.01%,2026/04/20,1405/01/31
"1,740,100,000","1,739,800,000","1,780,100,000","1,739,800,000",250000,0.01%,2026/04/19,1405/01/30
"1,799,900,000","1,699,800,000","1,800,100,000","1,740,050,000",60050000,3.45%,2026/04/18,1405/01/29
"1,799,900,000","1,799,800,000","1,810,100,000","1,800,100,000",-,-,2026/04/16,1405/01/27
"1,855,100,000","1,789,800,000","1,855,100,000","1,800,100,000",54950000,3.05%,2026/04/15,1405/01/26
"1,854,950,000","1,854,800,000","1,855,100,000","1,855,050,000",-,-,2026/04/14,1405/01/25
"1,849,800,000","1,844,800,000","1,855,100,000","1,855,050,000",5150000,0.28%,2026/04/13,1405/01/24
"1,820,100,000","1,819,800,000","1,850,100,000","1,849,900,000",30050000,1.65%,2026/04/12,1405/01/23
"1,849,950,000","1,819,800,000","1,850,100,000","1,819,850,000",30200000,1.66%,2026/04/11,1405/01/22
"1,855,050,000","1,849,800,000","1,860,100,000","1,850,050,000",4850000,0.26%,2026/04/09,1405/01/20
"1,960,100,000","1,849,800,000","1,960,100,000","1,854,900,000",104950000,5.66%,2026/04/08,1405/01/19
"1,850,050,000","1,849,800,000","1,960,100,000","1,959,850,000",109900000,5.94%,2026/04/07,1405/01/18
"1,849,850,000","1,849,800,000","1,850,100,000","1,849,950,000",150000,0.01%,2026/04/06,1405/01/17
"1,900,050,000","1,849,800,000","1,900,100,000","1,850,100,000",50000000,2.7%,2026/04/05,1405/01/16
"1,900,100,000","1,899,800,000","1,900,100,000","1,900,100,000",300000,0.02%,2026/04/04,1405/01/15
"1,899,800,000","1,899,800,000","1,900,100,000","1,899,800,000",150000,0.01%,2026/04/02,1405/01/13
"1,899,850,000","1,899,800,000","1,900,100,000","1,899,950,000",150000,0.01%,2026/04/01,1405/01/12
"1,899,800,000","1,899,800,000","1,900,100,000","1,899,800,000",250000,0.01%,2026/03/31,1405/01/11
"1,900,100,000","1,899,800,000","1,900,100,000","1,900,050,000",200000,0.01%,2026/03/30,1405/01/10
"1,899,900,000","1,899,800,000","1,900,100,000","1,899,850,000",200000,0.01%,2026/03/29,1405/01/09
"1,900,050,000","1,899,800,000","1,900,100,000","1,900,050,000",200000,0.01%,2026/03/28,1405/01/08
"1,899,900,000","1,899,800,000","1,900,100,000","1,899,850,000",250000,0.01%,2026/03/26,1405/01/06
"1,900,050,000","1,899,800,000","1,900,100,000","1,900,100,000",-,-,2026/03/25,1405/01/05
"1,900,100,000","1,899,800,000","1,900,100,000","1,900,100,000",250000,0.01%,2026/03/24,1405/01/04
"1,900,050,000","1,899,800,000","1,900,100,000","1,899,850,000",250000,0.01%,2026/03/23,1405/01/03
"1,900,000,000","1,899,600,000","1,900,000,000","1,899,600,000",50600000,2.74%,2026/03/19,1404/12/28
"1,819,000,000","1,819,000,000","1,849,000,000","1,849,000,000",79500000,4.49%,2026/03/18,1404/12/27
"1,769,500,000","1,769,500,000","1,769,500,000","1,769,500,000",39500000,2.28%,2026/03/17,1404/12/26
"2,089,900,000","1,730,000,000","2,090,100,000","1,730,000,000",15000000,0.87%,2026/03/16,1404/12/25
"1,745,000,000","1,745,000,000","1,745,000,000","1,745,000,000",345100000,19.78%,2026/03/15,1404/12/24
"2,089,850,000","2,089,800,000","2,090,100,000","2,090,100,000",-,-,2026/03/14,1404/12/23
"2,090,050,000","2,089,800,000","2,090,100,000","2,090,100,000",-,-,2026/03/12,1404/12/21
"2,090,050,000","2,089,800,000","2,090,100,000","2,090,100,000",200000,0.01%,2026/03/11,1404/12/20
"2,089,850,000","2,089,800,000","2,090,100,000","2,089,900,000",100000,-,2026/03/10,1404/12/19
"2,089,950,000","2,089,800,000","2,090,100,000","2,089,800,000",50000,-,2026/03/09,1404/12/18
"2,089,900,000","2,089,800,000","2,090,100,000","2,089,850,000",50000,-,2026/03/08,1404/12/17
"2,089,950,000","2,089,800,000","2,090,100,000","2,089,800,000",300000,0.01%,2026/03/07,1404/12/16
"2,090,050,000","2,089,800,000","2,090,100,000","2,090,100,000",300000,0.01%,2026/03/05,1404/12/14
"2,089,950,000","2,089,800,000","2,090,100,000","2,089,800,000",50000,-,2026/03/04,1404/12/13
"2,090,050,000","2,089,800,000","2,090,100,000","2,089,850,000",100000,-,2026/03/03,1404/12/12
"2,089,950,000","2,089,800,000","2,090,100,000","2,089,950,000",150000,0.01%,2026/03/02,1404/12/11
"2,090,100,000","2,089,800,000","2,090,100,000","2,090,100,000",250000,0.01%,2026/03/01,1404/12/10
"2,089,850,000","2,089,800,000","2,090,100,000","2,089,850,000",74950000,3.72%,2026/02/28,1404/12/09
"2,030,050,000","2,014,800,000","2,030,100,000","2,014,900,000",35150000,1.74%,2026/02/26,1404/12/07
"2,010,050,000","2,009,800,000","2,050,100,000","2,050,050,000",49950000,2.5%,2026/02/25,1404/12/06
"2,010,100,000","1,999,800,000","2,010,100,000","2,000,100,000",50000,-,2026/02/24,1404/12/05
"1,989,800,000","1,969,800,000","2,000,100,000","2,000,050,000",100000,0.01%,2026/02/23,1404/12/04
"2,000,050,000","1,979,800,000","2,010,100,000","1,999,950,000",50000,-,2026/02/22,1404/12/03
"2,049,950,000","1,999,800,000","2,050,100,000","1,999,900,000",10200000,0.51%,2026/02/21,1404/12/02
"1,979,950,000","1,979,800,000","2,010,100,000","2,010,100,000",55200000,2.82%,2026/02/19,1404/11/30
"1,959,950,000","1,949,800,000","1,970,100,000","1,954,900,000",4950000,0.25%,2026/02/18,1404/11/29
"1,910,100,000","1,909,800,000","1,960,100,000","1,959,850,000",39900000,2.08%,2026/02/17,1404/11/28
"1,939,850,000","1,919,800,000","1,940,100,000","1,919,950,000",40100000,2.09%,2026/02/16,1404/11/27
"1,924,800,000","1,924,800,000","1,975,100,000","1,960,050,000",50200000,2.63%,2026/02/15,1404/11/26
"1,939,950,000","1,899,800,000","1,950,100,000","1,909,850,000",50050000,2.62%,2026/02/14,1404/11/25
"1,985,100,000","1,959,800,000","1,985,100,000","1,959,900,000",40200000,2.05%,2026/02/12,1404/11/23
"1,964,900,000","1,964,800,000","2,025,150,000","2,000,100,000",35300000,1.8%,2026/02/10,1404/11/21
"1,989,800,000","1,959,800,000","2,010,100,000","1,964,800,000",54850000,2.87%,2026/02/09,1404/11/20
"1,850,050,000","1,849,800,000","1,910,100,000","1,909,950,000",60150000,3.25%,2026/02/08,1404/11/19
"1,890,100,000","1,849,800,000","1,900,100,000","1,849,800,000",120250000,6.5%,2026/02/07,1404/11/18
"1,969,950,000","1,949,800,000","1,980,100,000","1,970,050,000",30150000,1.55%,2026/02/05,1404/11/16
"1,879,800,000","1,879,800,000","1,940,100,000","1,939,900,000",130050000,7.19%,2026/02/03,1404/11/14
"1,819,950,000","1,799,800,000","1,870,100,000","1,809,850,000",90250000,4.99%,2026/02/02,1404/11/13
"1,970,100,000","1,899,800,000","1,970,100,000","1,900,100,000",139850000,7.36%,2026/02/01,1404/11/12
"1,949,850,000","1,929,800,000","2,060,100,000","2,039,950,000",60000000,2.94%,2026/01/31,1404/11/11
"2,249,900,000","1,999,800,000","2,250,100,000","2,099,950,000",70000000,3.45%,2026/01/29,1404/11/09
"1,864,850,000","1,864,800,000","2,050,100,000","2,029,950,000",164900000,8.84%,2026/01/28,1404/11/08
"1,735,050,000","1,734,800,000","1,865,100,000","1,865,050,000",130250000,7.51%,2026/01/27,1404/11/07
"1,654,850,000","1,654,800,000","1,735,100,000","1,734,800,000",79750000,4.82%,2026/01/26,1404/11/06
"1,649,850,000","1,634,800,000","1,655,100,000","1,655,050,000",4950000,0.3%,2026/01/25,1404/11/05
"1,649,850,000","1,649,800,000","1,650,100,000","1,650,100,000",-,-,2026/01/24,1404/11/04
"1,650,100,000","1,649,800,000","1,650,100,000","1,650,100,000",150000,0.01%,2026/01/22,1404/11/02
"1,649,950,000","1,649,800,000","1,650,100,000","1,649,950,000",100000,0.01%,2026/01/21,1404/11/01
"1,649,800,000","1,649,800,000","1,650,100,000","1,650,050,000",50000,-,2026/01/20,1404/10/30
"1,650,100,000","1,649,800,000","1,650,100,000","1,650,100,000",50000,-,2026/01/19,1404/10/29
"1,649,800,000","1,649,800,000","1,650,100,000","1,650,050,000",-,-,2026/01/18,1404/10/28
"1,649,950,000","1,649,800,000","1,650,100,000","1,650,050,000",50000,-,2026/01/17,1404/10/27
"1,649,850,000","1,649,800,000","1,650,100,000","1,650,100,000",-,-,2026/01/15,1404/10/25
"1,650,050,000","1,649,800,000","1,650,100,000","1,650,100,000",-,-,2026/01/14,1404/10/24
"1,650,100,000","1,649,800,000","1,650,100,000","1,650,100,000",300000,0.02%,2026/01/13,1404/10/23
"1,649,800,000","1,649,800,000","1,650,100,000","1,649,800,000",150000,0.01%,2026/01/12,1404/10/22
"1,650,100,000","1,649,800,000","1,650,100,000","1,649,950,000",100000,0.01%,2026/01/11,1404/10/21
"1,649,900,000","1,649,800,000","1,650,100,000","1,650,050,000",-,-,2026/01/10,1404/10/20
"1,664,950,000","1,649,800,000","1,665,100,000","1,650,050,000",15050000,0.91%,2026/01/08,1404/10/18
"1,660,100,000","1,654,800,000","1,665,100,000","1,665,100,000",5150000,0.31%,2026/01/07,1404/10/17
"1,674,850,000","1,649,800,000","1,700,100,000","1,659,950,000",59850000,3.74%,2026/01/06,1404/10/16
"1,570,100,000","1,569,800,000","1,600,100,000","1,600,100,000",65300000,4.25%,2026/01/05,1404/10/15
"1,550,050,000","1,496,800,000","1,550,100,000","1,534,800,000",54900000,3.71%,2026/01/04,1404/10/14
"1,489,850,000","1,479,800,000","1,495,100,000","1,479,900,000",10150000,0.69%,2026/01/01,1404/10/11
"1,539,850,000","1,489,800,000","1,540,100,000","1,490,050,000",64750000,4.35%,2025/12/31,1404/10/10
"1,535,050,000","1,534,800,000","1,555,100,000","1,554,800,000",54750000,3.65%,2025/12/30,1404/10/09
"1,619,900,000","1,499,800,000","1,620,100,000","1,500,050,000",150000000,10%,2025/12/29,1404/10/08
"1,644,800,000","1,619,800,000","1,695,100,000","1,650,050,000",61950000,3.9%,2025/12/28,1404/10/07
"1,539,950,000","1,539,800,000","1,588,100,000","1,588,100,000",78250000,5.18%,2025/12/27,1404/10/06
"1,519,900,000","1,494,800,000","1,520,100,000","1,509,850,000",20000000,1.32%,2025/12/25,1404/10/04
"1,505,050,000","1,504,800,000","1,532,100,000","1,529,850,000",51050000,3.45%,2025/12/24,1404/10/03
"1,458,100,000","1,457,800,000","1,479,100,000","1,478,800,000",36750000,2.55%,2025/12/23,1404/10/02
"1,438,100,000","1,437,800,000","1,442,100,000","1,442,050,000",22150000,1.56%,2025/12/22,1404/10/01
"1,417,050,000","1,397,800,000","1,420,100,000","1,419,900,000",3050000,0.21%,2025/12/21,1404/09/30
"1,444,900,000","1,422,800,000","1,445,100,000","1,422,950,000",17150000,1.21%,2025/12/20,1404/09/29
"1,446,950,000","1,439,800,000","1,447,100,000","1,440,100,000",2150000,0.15%,2025/12/18,1404/09/27
"1,408,100,000","1,407,800,000","1,438,100,000","1,437,950,000",37850000,2.7%,2025/12/17,1404/09/26
"1,415,050,000","1,389,800,000","1,415,100,000","1,400,100,000",17850000,1.27%,2025/12/16,1404/09/25
"1,424,900,000","1,414,800,000","1,445,100,000","1,417,950,000",7900000,0.56%,2025/12/15,1404/09/24
"1,385,100,000","1,379,800,000","1,410,100,000","1,410,050,000",14950000,1.07%,2025/12/14,1404/09/23
"1,364,950,000","1,364,800,000","1,395,100,000","1,395,100,000",47050000,3.49%,2025/12/13,1404/09/22
"1,330,100,000","1,329,800,000","1,348,100,000","1,348,050,000",22950000,1.73%,2025/12/11,1404/09/20
"1,325,050,000","1,311,800,000","1,325,100,000","1,325,100,000",7150000,0.54%,2025/12/10,1404/09/19
"1,341,950,000","1,317,800,000","1,345,100,000","1,317,950,000",11950000,0.91%,2025/12/09,1404/09/18
"1,330,050,000","1,327,800,000","1,340,100,000","1,329,900,000",9850000,0.75%,2025/12/08,1404/09/17
"1,307,800,000","1,306,800,000","1,325,100,000","1,320,050,000",17250000,1.32%,2025/12/07,1404/09/16
"1,287,800,000","1,287,800,000","1,303,100,000","1,302,800,000",29850000,2.34%,2025/12/06,1404/09/15
"1,274,900,000","1,272,800,000","1,277,100,000","1,272,950,000",6950000,0.55%,2025/12/04,1404/09/13
"1,262,050,000","1,261,800,000","1,280,100,000","1,279,900,000",22850000,1.82%,2025/12/03,1404/09/12
"1,262,050,000","1,234,800,000","1,262,100,000","1,257,050,000",12050000,0.96%,2025/12/02,1404/09/11
"1,255,050,000","1,254,800,000","1,270,100,000","1,269,100,000",26300000,2.12%,2025/12/01,1404/09/10
"1,236,850,000","1,231,800,000","1,243,100,000","1,242,800,000",14700000,1.2%,2025/11/30,1404/09/09
"1,199,850,000","1,199,800,000","1,228,100,000","1,228,100,000",38050000,3.2%,2025/11/29,1404/09/08
"1,189,900,000","1,187,800,000","1,193,100,000","1,190,050,000",1900000,0.16%,2025/11/27,1404/09/06
"1,182,050,000","1,177,800,000","1,192,100,000","1,191,950,000",16900000,1.44%,2025/11/26,1404/09/05
"1,184,900,000","1,172,800,000","1,185,100,000","1,175,050,000",3050000,0.26%,2025/11/25,1404/09/04
"1,164,850,000","1,164,800,000","1,178,100,000","1,178,100,000",16000000,1.38%,2025/11/23,1404/09/02
"1,173,050,000","1,158,800,000","1,173,100,000","1,162,100,000",12950000,1.11%,2025/11/22,1404/09/01
"1,181,900,000","1,174,800,000","1,185,100,000","1,175,050,000",250000,0.02%,2025/11/20,1404/08/29
"1,158,100,000","1,157,800,000","1,178,100,000","1,174,800,000",11700000,1.01%,2025/11/19,1404/08/28
"1,149,850,000","1,149,800,000","1,163,100,000","1,163,100,000",2300000,0.2%,2025/11/18,1404/08/27
"1,157,100,000","1,156,800,000","1,161,100,000","1,160,800,000",8900000,0.77%,2025/11/17,1404/08/26
"1,165,100,000","1,151,800,000","1,167,100,000","1,151,900,000",15200000,1.32%,2025/11/16,1404/08/25
"1,175,050,000","1,166,800,000","1,182,100,000","1,167,100,000",27950000,2.39%,2025/11/15,1404/08/24
"1,185,050,000","1,184,800,000","1,200,100,000","1,195,050,000",20200000,1.72%,2025/11/13,1404/08/22
"1,160,050,000","1,159,900,000","1,178,100,000","1,174,850,000",21750000,1.89%,2025/11/12,1404/08/21
"1,127,900,000","1,127,800,000","1,153,100,000","1,153,100,000",33150000,2.96%,2025/11/11,1404/08/20
"1,118,050,000","1,115,800,000","1,120,100,000","1,119,950,000",7850000,0.71%,2025/11/10,1404/08/19
"1,110,050,000","1,109,800,000","1,113,100,000","1,112,100,000",6000000,0.54%,2025/11/09,1404/08/18
"1,111,850,000","1,105,800,000","1,112,100,000","1,106,100,000",8000000,0.72%,2025/11/08,1404/08/17
"1,114,050,000","1,113,800,000","1,116,100,000","1,114,100,000",4150000,0.37%,2025/11/06,1404/08/15
"1,111,950,000","1,109,800,000","1,113,100,000","1,109,950,000",2150000,0.19%,2025/11/05,1404/08/14
"1,108,850,000","1,107,800,000","1,118,100,000","1,112,100,000",3200000,0.29%,2025/11/04,1404/08/13
